Company,localDate,openPrice,closePrice,highPrice,lowPrice
LG ensol,2024-07-16,359000,346500,360000,343000
LG ensol,2024-07-17,346000,336500,348000,335500
LG ensol,2024-07-18,333000,335000,342500,331500
LG ensol,2024-07-19,335000,345500,347500,335000
LG ensol,2024-07-22,343000,328500,343000,328000
LG ensol,2024-07-23,330500,326000,333500,324000
LG ensol,2024-07-24,324000,321500,330000,320000
LG ensol,2024-07-25,315000,332500,342500,313000
LG ensol,2024-07-26,332000,325000,334000,322500
LG ensol,2024-07-29,323500,329500,333000,321500
LG ensol,2024-07-30,326000,333000,342000,326000
LG ensol,2024-07-31,334000,324000,335000,323000
LG ensol,2024-08-01,325000,333500,337000,322000
LG ensol,2024-08-02,326000,336000,337500,324000
LG ensol,2024-08-05,332500,322000,340000,311000
LG ensol,2024-08-06,331500,337000,342000,328000
LG ensol,2024-08-07,332500,324500,338500,322500
LG ensol,2024-08-08,324500,321000,325500,311000
LG ensol,2024-08-09,323000,322000,329000,317000
LG ensol,2024-08-12,321000,328500,330000,321000
LG ensol,2024-08-13,325500,329500,331500,322000
LG ensol,2024-08-14,334000,337000,342000,332000
LG ensol,2024-08-16,343500,336500,344500,335500
LG ensol,2024-08-19,336500,329500,336500,328000
LG ensol,2024-08-20,333000,330000,334000,327000
LG ensol,2024-08-21,333000,350000,353000,332000
LG ensol,2024-08-22,351500,363000,364000,348500
LG ensol,2024-08-23,359500,359000,366000,357000
LG ensol,2024-08-26,365500,378000,378000,361500
LG ensol,2024-08-27,378500,376500,383000,371500
LG ensol,2024-08-28,375000,368500,379000,366500
LG ensol,2024-08-29,371000,391000,394000,370000
LG ensol,2024-08-30,391000,388000,391500,381500
LG ensol,2024-09-02,392000,412000,416500,392000
LG ensol,2024-09-03,416500,411000,419000,407000
LG ensol,2024-09-04,399000,399500,410000,396500
LG ensol,2024-09-05,410500,410000,418000,401000
LG ensol,2024-09-06,412000,395000,412500,392500
LG ensol,2024-09-09,388500,399500,404000,386000
LG ensol,2024-09-10,398500,379500,400000,378000
LG ensol,2024-09-11,380500,399000,402500,380500
LG ensol,2024-09-12,403500,414000,414000,395000
LG ensol,2024-09-13,413500,399500,414000,399500
LG ensol,2024-09-19,405000,391500,409500,391000
LG ensol,2024-09-20,398500,393500,407000,392500
LG ensol,2024-09-23,397000,397000,402500,390500
LG ensol,2024-09-24,401000,413000,413000,401000
LG ensol,2024-09-25,415000,413500,420000,409000
LG ensol,2024-09-26,410500,413500,415500,402500
LG ensol,2024-09-27,413000,414500,418000,406500
LG ensol,2024-09-30,419500,414500,430000,414500
LG ensol,2024-10-02,409500,408500,421500,408500
LG ensol,2024-10-04,403500,403500,406000,396000
LG ensol,2024-10-07,413500,420000,426000,409000
LG ensol,2024-10-08,416500,436500,444000,412000
LG ensol,2024-10-10,432000,427000,433000,421000
LG ensol,2024-10-11,426500,411000,428500,408500
LG ensol,2024-10-14,407500,406000,413500,402500
LG ensol,2024-10-15,407500,403500,409000,389500
LG ensol,2024-10-16,415000,404500,415000,404500
LG ensol,2024-10-17,403000,397000,411000,397000
LG ensol,2024-10-18,396500,388500,399000,385000
LG ensol,2024-10-21,389000,389500,393500,387500
LG ensol,2024-10-22,386500,381500,388000,376500
LG ensol,2024-10-23,381500,403000,405500,381500
LG ensol,2024-10-24,411000,406500,419000,403000
LG ensol,2024-10-25,419000,407000,419000,406500
LG ensol,2024-10-28,403000,416500,417500,403000
LG ensol,2024-10-29,410000,409000,412500,400500
LG ensol,2024-10-30,406500,411500,417500,405000
LG ensol,2024-10-31,408000,407500,417000,404500
LG ensol,2024-11-01,405000,412500,419000,404500
LG ensol,2024-11-04,417000,426000,427000,408000
LG ensol,2024-11-05,422000,420000,425500,416500
LG ensol,2024-11-06,426500,390500,429000,386000
LG ensol,2024-11-07,389000,386000,391000,375000
LG ensol,2024-11-08,394500,398500,408500,394000
LG ensol,2024-11-11,435000,416000,435500,415000
LG ensol,2024-11-12,418000,427000,433500,416000
LG ensol,2024-11-13,421500,412000,425000,411500
LG ensol,2024-11-14,421500,422000,423000,405000
LG ensol,2024-11-15,403000,371000,403500,371000
LG ensol,2024-11-18,375000,383500,385500,375000
LG ensol,2024-11-19,384500,393500,395500,380500
LG ensol,2024-11-20,393500,400500,402500,390000
LG ensol,2024-11-21,399000,400500,406500,394500
LG ensol,2024-11-22,403500,405000,409500,402000
LG ensol,2024-11-25,410000,419500,425000,408000
LG ensol,2024-11-26,417000,406000,422000,405000
LG ensol,2024-11-27,408500,400500,414000,399500
LG ensol,2024-11-28,400000,402500,405500,399000
LG ensol,2024-11-29,400000,381500,402500,380000
LG ensol,2024-12-02,387000,391500,397500,385000
LG ensol,2024-12-03,393500,397000,401000,385000
LG ensol,2024-12-04,391000,389000,395000,384500
LG ensol,2024-12-05,389000,382000,395000,382000
LG ensol,2024-12-06,383000,390500,397000,383000
LG ensol,2024-12-09,385500,387500,397500,379500
LG ensol,2024-12-10,392000,385000,396000,384500
LG ensol,2024-12-11,388000,378000,391000,376500
LG ensol,2024-12-12,383000,404500,404500,374000
LG ensol,2024-12-13,396000,400000,400000,389500
LG ensol,2024-12-16,399000,398000,402500,394500
LG ensol,2024-12-17,398500,382500,405000,378500
LG ensol,2024-12-18,384000,381500,386000,380000
LG ensol,2024-12-19,373500,372000,380000,368000
LG ensol,2024-12-20,375000,357500,377000,356000
LG ensol,2024-12-23,359000,359000,361500,345000
LG ensol,2024-12-24,361500,350000,362000,350000
LG ensol,2024-12-26,351500,344500,352000,343500
LG ensol,2024-12-27,341000,348000,350500,340500
LG ensol,2024-12-30,345000,348000,358500,345000
LG ensol,2025-01-02,348500,346000,352500,342500
LG ensol,2025-01-03,343000,356000,360500,343000
LG ensol,2025-01-06,358000,361500,365500,353500
LG ensol,2025-01-07,363500,365500,372000,361500
LG ensol,2025-01-08,364500,373500,376000,364000
LG ensol,2025-01-09,371500,358500,373000,348500
LG ensol,2025-01-10,356000,348500,357500,348000
LG ensol,2025-01-13,346500,347500,350500,345500
